"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009765","photosynthesis, light harvesting",37,-0.811613951135734,-2.60889939157914,1e-10,6.68064516129032e-09,5.1748726655348e-09,3035,"tags=95%, list=18%, signal=78%","822416/818005/818006/817646/839870/833979/835806/827927/837040/837358/841447/830325/827564/839871/823901/816733/825320/839869/815058/826626/824654/815055/819406/841919/842446/838151/820043/839449/841099/841995/843990/843903/835515/838498/822391"
"GO:0009767","photosynthetic electron transport chain",46,-0.780438548332223,-2.59203229659641,1e-10,6.68064516129032e-09,5.1748726655348e-09,2165,"tags=76%, list=12%, signal=67%","815111/827996/836751/834232/837358/827921/825866/836789/829220/820828/842016/825797/826551/842354/824246/825714/827877/843099/838455/842386/836525/828489/819295/821143/820871/828388/841984/824572/835037/814688/842785/837974/838168/843413/3768499"
"GO:0015994","chlorophyll metabolic process",88,-0.649193681135139,-2.47144473202651,1e-10,6.68064516129032e-09,5.1748726655348e-09,3222,"tags=53%, list=19%, signal=44%","821181/830372/827230/817195/820628/816579/818766/829266/824034/834757/816538/835937/829854/833552/842198/837374/831738/827119/839472/5007676/824345/818633/827580/837377/821855/818093/828851/827479/828853/824885/828611/816623/824861/841029/843788/831984/834633/839009/831207/833840/834442/825109/838554/824690/829413/828721/835788"
"GO:0009626","plant-type hypersensitive response",101,0.59884579597509,2.4019586114859,1e-10,6.68064516129032e-09,5.1748726655348e-09,3607,"tags=59%, list=21%, signal=47%","838508/826753/838338/828414/831173/828430/826752/828415/834545/817197/824405/824257/828427/829589/836686/827493/824408/831158/842754/828413/828418/824608/839846/827786/836311/834892/842281/832289/829257/827710/832170/837365/828424/829480/843462/826757/843620/839808/828429/839735/828422/823964/821607/826884/828425/828426/820355/838043/823806/835244/828626/828419/822098/828423/828532/824749/834660/837775/834561/828420"
"GO:0033013","tetrapyrrole metabolic process",103,-0.607736194492884,-2.37111441355428,1e-10,6.68064516129032e-09,5.1748726655348e-09,3222,"tags=49%, list=19%, signal=40%","821181/830372/827230/817195/820628/816579/818766/829266/824034/834757/816538/835937/829854/833552/817196/842198/837374/831738/836751/827119/839472/5007676/824345/818633/827580/837377/817589/821855/818093/828851/827479/828853/824885/828611/816623/824861/841029/843788/831984/834633/839009/831207/833840/834442/825109/838554/824690/829413/828721/835788"
"GO:0006778","porphyrin-containing compound metabolic process",101,-0.610854720337744,-2.36571298898022,1e-10,6.68064516129032e-09,5.1748726655348e-09,3222,"tags=49%, list=19%, signal=40%","821181/830372/827230/817195/820628/816579/818766/829266/824034/834757/816538/835937/829854/833552/817196/842198/837374/831738/827119/839472/5007676/824345/818633/827580/837377/817589/821855/818093/828851/827479/828853/824885/828611/816623/824861/841029/843788/831984/834633/839009/831207/833840/834442/825109/838554/824690/829413/828721/835788"
"GO:0002376","immune system process",320,0.48984023955403,2.29242121247094,1e-10,6.68064516129032e-09,5.1748726655348e-09,3091,"tags=41%, list=18%, signal=35%","815949/828963/2745743/838508/826753/817628/838338/817626/842443/836612/821832/836614/840190/828414/831173/843073/816859/828430/825780/837672/826752/833523/28720712/842449/842710/842067/828415/834545/817197/836613/824405/824257/828427/834768/824073/832474/818166/825785/830058/817923/834753/829589/838438/825434/827892/836686/842436/827493/818549/825779/824408/831158/825650/842754/843068/817049/822601/842430/820357/828413/842431/833957/828418/829025/829883/835956/821719/825781/824608/839846/835112/827786/834620/822474/836311/834892/814753/824721/817828/842281/832289/829257/827710/832170/837365/828424/829480/824410/820141/843462/826791/821400/826757/842457/831876/843620/836111/824072/839808/836222/838336/828429/839735/828422/827891/838296/823964/829282/830463/821607/826884/828425/818989/841327/843639/823804/826796/835828/829277/825789/828426/820355/838043/820713/823806/831722/835244/832618/816580/828626/842500/828419"
"GO:0008219","cell death",200,0.513557192096834,2.28435411994254,1e-10,6.68064516129032e-09,5.1748726655348e-09,3607,"tags=50%, list=21%, signal=40%","820564/838508/826753/838338/828414/831173/837408/828430/822119/826752/837783/842710/828415/834545/817197/834759/824405/824257/828427/838779/824188/829589/817746/836686/827493/834758/824408/831158/827714/842754/828413/834210/833957/828418/836574/834543/834842/824608/839846/828416/829566/827786/836311/834892/838212/842281/832289/829257/827710/828614/832170/837365/828424/829480/840115/843462/840113/826757/843620/844368/844125/839808/835203/821907/831860/828429/839735/828422/839561/823964/830902/821607/826884/839119/828425/823804/828426/820355/838043/823806/841202/821996/835244/819827/828626/828419/817170/816258/837393/822098/828423/844272/842733/828532/824749/834660/837775/834561/828420"
"GO:0012501","programmed cell death",198,0.513965590729219,2.281256886882,1e-10,6.68064516129032e-09,5.1748726655348e-09,3607,"tags=50%, list=21%, signal=40%","820564/838508/826753/838338/828414/831173/837408/828430/822119/826752/837783/842710/828415/834545/817197/834759/824405/824257/828427/838779/824188/829589/817746/836686/827493/834758/824408/831158/827714/842754/828413/834210/833957/828418/836574/834543/834842/824608/839846/828416/829566/827786/836311/834892/838212/842281/832289/829257/827710/828614/832170/837365/828424/829480/840115/843462/840113/826757/843620/844368/844125/839808/835203/821907/831860/828429/839735/828422/839561/823964/830902/821607/826884/839119/828425/823804/828426/820355/838043/823806/841202/821996/835244/819827/828626/828419/817170/816258/837393/822098/828423/844272/842733/828532/824749/834660/837775/834561/828420"
"GO:0009617","response to bacterium",491,0.468585765314649,2.26858725165227,1e-10,6.68064516129032e-09,5.1748726655348e-09,3717,"tags=44%, list=21%, signal=36%","823555/828963/838508/819130/826753/817628/838338/842988/817626/821832/823671/844307/822298/815864/840190/827114/828414/843208/836602/831173/843326/840293/820264/828430/841616/842405/838896/820669/843406/826752/825837/832801/832315/843810/28720712/834678/818588/820307/822110/832285/831700/828415/834545/826642/824257/843584/828427/834768/843349/824073/830058/836150/825139/816913/817388/844423/830345/832320/832750/838353/830520/833963/831345/819248/824188/829589/830457/817039/838438/819684/827563/815147/819632/838483/819700/828481/828606/819326/836686/829308/818549/834646/817250/824408/827714/825650/817049/829537/824212/831826/837210/828413/818429/829676/824548/824621/817841/835005/824838/828418/837774/820770/835956/828248/837405/837800/839103/822833/818802/824608/818491/836753/824629/817950/838832/838236/842077/832530/822474/838224/823679/842275/837999/834892/814753/829026/817828/842281/827710/826213/824942/825706/832170/837365/828424/829480/820141/840115/826791/828782/832123/826757/836149/816993/836111/844385/824072/824681/838123/843716/835012/828429/818741/836646/828422/823706/838812/823964/829282/834577/823551/830902/828524/821607/839841/826884/828425/842713/823804/820630/835828/829277/828426/838501/841270/842862/831722/827788/840083/835244/817638/832618/828419/817184/820442/832488/831155/6241037/844276/816258/841606/837393/822529/829466/822098/842905/824944/828423/826456/842733/822530/825804/824807/828713/832524/834660/837775/834561/818670/828420/841707/842344/816436/836886/821717/820213"
"GO:0006955","immune response",316,0.482697807847545,2.26052963677838,1e-10,6.68064516129032e-09,5.1748726655348e-09,3091,"tags=41%, list=18%, signal=34%","815949/828963/2745743/838508/826753/817628/838338/817626/842443/836612/821832/836614/840190/828414/831173/843073/816859/828430/825780/837672/826752/833523/28720712/842449/842067/828415/834545/817197/836613/824405/824257/828427/834768/824073/832474/825785/830058/817923/834753/829589/838438/825434/827892/836686/842436/827493/818549/825779/824408/831158/825650/842754/843068/817049/822601/842430/828413/842431/833957/828418/829025/829883/835956/821719/825781/824608/839846/835112/827786/834620/822474/836311/834892/814753/824721/817828/842281/832289/829257/827710/832170/837365/828424/829480/820141/843462/826791/821400/826757/842457/831876/843620/836111/824072/839808/836222/838336/828429/839735/828422/827891/838296/823964/829282/830463/821607/826884/828425/818989/841327/843639/823804/826796/835828/829277/825789/828426/820355/838043/820713/823806/831722/835244/832618/816580/828626/842500/828419"
"GO:0016192","vesicle-mediated transport",467,0.462358328107782,2.22392612687998,1e-10,6.68064516129032e-09,5.1748726655348e-09,5533,"tags=59%, list=32%, signal=41%","827574/839242/839343/841589/831708/824405/836623/826820/816913/820109/825189/817873/817874/832596/820625/837739/818523/825830/838456/822601/837210/831094/836242/844033/839230/835804/837087/835956/842138/820381/837791/823935/819730/820735/831569/830171/839973/830401/835112/819959/820842/820233/843385/837568/838792/828060/842275/831904/833947/821868/816605/830148/821066/833474/837616/819740/827153/834766/816245/825029/832359/831915/828782/816020/837961/841199/836508/829037/839210/824681/828761/844125/841164/831551/836222/826779/838077/844050/839419/838957/825402/821856/841847/823559/837454/830374/818264/843512/837606/824352/835106/817556/843634/842251/839378/844389/828700/832341/818416/826411/838464/815211/830485/814689/820201/822024/844058/823924/837794/817827/829399/830077/835297/828241/816310/844431/820132/831583/827706/820355/842113/831809/819016/820572/819692/839001/825162/814675/818202/837737/824785/819832/841265/829147/817638/829276/834264/834706/824597/843278/824451/831232/816289/842372/827637/834213/831491/819330/827258/816863/830364/820581/835918/842086/819069/834200/821377/829149/817014/828105/816466/838158/831112/839943/821415/834718/824538/842344/838600/835435/820001/829118/830501/832297/830461/835225/841666/829618/827368/817306/839062/823749/820419/818380/826889/827303/825257/816698/828972/824649/820284/821514/828445/841276/838193/827505/836105/838713/843918/827690/837054/829993/841539/825842/824777/843468/829596/839749/816678/828587/828863/841495/828812/831197/828396/830785/829694/835046/839362/832920/825521/840321/834350/828155/819896/838349/825330/830440/835519/818918/835722/827091/816514/835565/835700/829362/832340/831546/831937/830160/839070/818049/830383/821046/829059/820326/841165/816627/825381/828557/837035/824384/831071/817335/824529/835915/816339/821081/844297/824250/834798/835217/816498/830420/834433/839565/825119/826890/829740/819128/818422/829275/834730/828551"
"GO:0042742","defense response to bacterium",393,0.45974352212573,2.18194628574863,1e-10,6.68064516129032e-09,5.1748726655348e-09,3676,"tags=44%, list=21%, signal=35%","828963/838508/819130/826753/817628/838338/842988/817626/823671/815864/840190/828414/843208/836602/831173/820264/828430/841616/838896/820669/843406/826752/825837/832801/832315/843810/28720712/834678/818588/820307/832285/831700/828415/834545/828427/834768/843349/824073/830058/836150/825139/816913/844423/830345/832320/832750/838353/830520/833963/831345/819248/824188/829589/817039/838438/819684/827563/815147/819632/828481/828606/819326/836686/829308/818549/834646/817250/824408/827714/825650/817049/829537/831826/837210/828413/818429/829676/824548/824621/817841/824838/828418/835956/837405/837800/822833/818802/818491/836753/824629/822474/838224/823679/842275/837999/834892/829026/817828/842281/827710/824942/825706/837365/828424/829480/820141/840115/826791/828782/832123/826757/836149/816993/836111/844385/824072/824681/838123/843716/835012/828429/836646/828422/838812/823964/829282/834577/823551/828524/821607/826884/828425/823804/820630/835828/829277/828426/838501/841270/831722/827788/835244/817638/832618/828419/820442/832488/831155/6241037/844276/816258/841606/837393/822529/829466/822098/842905/824944/828423/842733/822530/824807/828713/832524/834660/837775/834561/818670/828420/841707/842344/816436"
"GO:0045087","innate immune response",269,0.473506824802632,2.1773235489567,1e-10,6.68064516129032e-09,5.1748726655348e-09,3607,"tags=46%, list=21%, signal=37%","828963/2745743/838508/826753/817628/838338/817626/842443/836612/821832/836614/840190/828414/831173/843073/816859/828430/826752/28720712/842449/842067/828415/834545/817197/836613/824405/824257/828427/834768/824073/832474/830058/817923/834753/829589/838438/825434/836686/842436/827493/818549/824408/831158/825650/842754/817049/842430/828413/842431/833957/828418/829025/829883/821719/824608/839846/835112/827786/834620/822474/836311/834892/814753/824721/817828/842281/832289/829257/827710/832170/837365/828424/829480/820141/843462/826791/821400/826757/831876/843620/836111/824072/839808/838336/828429/839735/828422/838296/823964/829282/830463/821607/826884/828425/818989/841327/843639/835828/829277/828426/820355/838043/820713/823806/831722/835244/816580/828626/842500/828419/831155/842066/830683/822098/828423/842733/824807/828532/824749/834660/837775/834561/828420"
"GO:0140546","defense response to symbiont",376,0.454808962207454,2.1526065103772,1e-10,6.68064516129032e-09,5.1748726655348e-09,3091,"tags=39%, list=18%, signal=33%","815949/828963/2745743/838508/826753/818171/817628/834469/838338/817626/842443/836612/821832/822298/815864/827073/818959/836614/840190/828414/831173/843073/816859/824893/828430/843842/826752/843810/28720712/842449/834678/822184/816381/842067/828415/834545/817197/836613/824405/824257/828427/834768/824073/832474/830058/844423/840017/832750/817923/830520/831345/834753/829589/838438/819632/825434/836686/842436/829308/827493/818549/824408/831158/837125/825650/842754/817049/842430/828413/818429/835358/842431/833957/821569/828418/829025/820337/829883/821719/837800/824608/839846/828416/835112/827786/834620/832530/822474/835639/836311/834892/814753/824721/817828/842281/832289/829257/827710/832170/837365/828424/829480/820141/843462/826791/821400/826757/831876/843620/836111/824072/839808/843716/838336/816647/828429/828151/839735/828422/838296/838812/823964/829282/830463/843750/821607/826884/828425/818989/841327/843639/835828/829277/828426/820355/838043/820713/823806/831722/827788/835244/820405/816580/828626/842500/828419"
"GO:0009620","response to fungus",341,0.448531782133165,2.12267876127037,1e-10,6.68064516129032e-09,5.1748726655348e-09,3207,"tags=42%, list=19%, signal=35%","838508/819130/817628/838338/842988/836823/821832/823671/844307/843748/822298/840190/839392/836602/832660/833954/844177/831109/3769632/817744/843353/839713/843810/834678/822110/819577/834545/826642/827745/824405/830917/824073/832474/818064/824211/836150/844423/837673/817553/832750/832686/837773/820155/825189/835277/829589/817039/818605/839026/843993/819700/830779/829308/827493/814662/821460/840188/818549/836533/827714/825650/839028/825135/817049/837171/820591/824212/842966/837210/818429/829676/839794/841082/5007997/835956/818952/834842/827831/831601/830401/828287/814694/822474/839345/823679/842275/822051/829591/833661/834630/829597/826861/842107/817828/842281/827255/827710/819740/844306/829480/843685/828064/832123/835531/815943/827642/2745879/824808/824072/824681/838695/836546/824763/828151/822169/841593/838296/824307/830902/828524/819812/836824/823492/825340/835828/829277/836825/820355/824841/816085/838356/836410/835244/827898/819827/836281/839141/820389/826728/6241037/841606/837393"
"GO:0006091","generation of precursor metabolites and energy",343,-0.47799698889739,-2.11286627698777,1e-10,6.68064516129032e-09,5.1748726655348e-09,3074,"tags=42%, list=18%, signal=35%","836262/819639/821627/843215/822416/818005/818006/816652/831596/829394/828564/818212/817646/829266/825246/818580/834883/844245/835369/838876/833461/821313/839870/840297/834494/838243/815111/833979/837639/2745715/819992/843637/827996/835806/836751/821870/834232/827927/837040/818051/832042/837358/841447/838591/830325/822590/827564/829729/839871/827921/817606/825866/835945/823901/836789/840138/834495/816733/820339/825320/828697/839869/818860/829220/841892/834479/833559/820461/815058/824691/843491/816078/820828/826626/827223/842016/824767/842719/824654/815055/819406/825797/841919/842446/831769/838151/831799/826551/842354/820043/829484/824246/816623/825714/839449/827877/841099/843099/838455/837178/829696/841995/820723/827146/842386/836525/828489/819295/843990/843222/830052/816505/843903/821143/814657/829678/833476/835286/835515/820871/828388/841984/830772/816672/832477/820740/824572/835037/828758/823850/838498/814688/842785/837974/831741/838168/843413/839531/828759/835168/832513/822391/3768499"
"GO:0006511","ubiquitin-dependent protein catabolic process",348,0.427247307408759,2.01854388795493,1e-10,6.68064516129032e-09,5.1748726655348e-09,4494,"tags=45%, list=26%, signal=34%","837098/826513/837431/827135/832122/815135/817455/822238/838217/817244/834056/820298/827714/819925/832420/836746/834290/821834/838776/832215/824289/829025/844033/834543/841822/837863/840126/842098/825253/835941/841128/838947/838513/844262/841812/842812/836860/831911/834337/820016/829187/824478/842760/832356/835159/816800/835414/827638/838472/833524/830019/829257/828188/836374/821090/821940/828585/820956/815729/838609/821419/831551/832858/838077/830822/821907/844080/831860/841065/830374/835714/842408/830463/836203/832250/841596/824580/834316/837099/818240/820649/830850/816224/827466/828241/836597/828953/836032/820979/839409/824564/819718/835056/820142/832184/829944/841408/828381/816580/828626/831899/831275/816225/825847/830048/834158/826728/835411/822364/826812/827637/818132/843931/818803/825654/825896/821774/828901/835211/821545/825648/839789/819756/832121/828390/834790/824170/838260/831392/844224/834045/837801/832179/816533/835417/837832/819048/824704/834602/833835/826870/842033/2745724/825842/831230/817562/830709/834923/838002/836465/10723067/837427/839226/828812/827711/843928/827213"
"GO:0019941","modification-dependent protein catabolic process",355,0.42570022604859,2.00857811129797,1e-10,6.68064516129032e-09,5.1748726655348e-09,4494,"tags=45%, list=26%, signal=34%","837098/826513/837431/827135/832122/815135/817455/822238/838217/817244/834056/820298/827714/819925/832420/836746/834290/821834/838776/832215/824289/829025/844033/834543/841822/837863/840126/842098/825253/835941/841128/838947/838513/844262/841812/842812/836860/831911/834337/820016/829187/824478/842760/832356/835159/816800/835414/827638/838472/833524/830019/829257/828188/836374/821090/821940/828585/820956/815729/838609/821419/831551/832858/838077/830822/821907/844080/831860/841065/830374/835714/842408/830463/836203/832250/841596/824580/834316/837099/818240/820649/830850/816224/827466/828241/836597/828953/836032/820979/839409/824564/819718/835056/820142/832184/829944/841408/828381/825880/816580/828626/831899/831275/816225/825847/830048/834158/826728/835411/822364/826812/827637/818132/843931/818803/825654/825896/821774/828901/835211/821545/825648/839789/819756/832121/828390/834790/824170/838260/831392/844224/834045/837801/832179/816533/835417/837832/819048/824704/834602/833835/826870/842033/2745724/825842/831230/817562/830709/834923/838002/836465/10723067/837427/839226/828812/827711/843928/827213"
"GO:0043632","modification-dependent macromolecule catabolic process",358,0.42429014025368,2.000684315516,1e-10,6.68064516129032e-09,5.1748726655348e-09,4494,"tags=44%, list=26%, signal=33%","837098/826513/837431/827135/832122/815135/817455/822238/838217/817244/834056/820298/827714/819925/832420/836746/834290/821834/838776/832215/824289/829025/844033/834543/841822/837863/840126/842098/825253/835941/841128/838947/838513/844262/841812/842812/836860/831911/834337/820016/829187/824478/842760/832356/835159/816800/835414/827638/838472/833524/830019/829257/828188/836374/821090/821940/828585/820956/815729/838609/821419/831551/832858/838077/830822/821907/844080/831860/841065/830374/835714/842408/830463/836203/832250/841596/824580/834316/837099/818240/820649/830850/816224/827466/828241/836597/828953/836032/820979/839409/824564/819718/835056/820142/832184/829944/841408/828381/825880/816580/828626/831899/831275/816225/825847/830048/834158/826728/835411/822364/826812/827637/818132/843931/818803/825654/825896/821774/828901/835211/821545/825648/839789/819756/832121/828390/834790/824170/838260/831392/844224/834045/837801/832179/816533/835417/837832/819048/824704/834602/833835/826870/842033/2745724/825842/831230/817562/830709/834923/838002/836465/10723067/837427/839226/828812/827711/843928/827213"
